t [s],V [V],I [A],Step_Index
22492.74583,3.657659769,-0.49994573,7
22493.76143,3.657659769,-0.49994573,7
22494.76144,3.657497883,-0.5001263,7
22495.77708,3.657659769,-0.4997651,7
22496.77712,3.657497883,-0.4997651,7
22497.79269,3.657335997,-0.4997651,7
22498.80828,3.657012224,-0.49994573,7
22499.8239,3.656688452,-0.5001263,7
22500.83951,3.656850338,-0.49994573,7
22501.85515,3.656688452,-0.4997651,7
22502.87075,3.656688452,-0.49994573,7
22503.87076,3.656526566,-0.49994573,7
22504.87079,3.656364679,-0.5001263,7
22505.88655,3.656526566,-0.49994573,7
22506.902,3.656202793,-0.49994573,7
22507.91765,3.656202793,-0.49994573,7
22508.91769,3.656202793,-0.49994573,7
22509.9328,3.656040907,-0.49994573,7
22510.93322,3.656040907,-0.49994573,7
22511.94881,3.655879021,-0.5001263,7
22512.94884,3.655717134,-0.5001263,7
22513.96426,3.655555248,-0.49994573,7
22514.98006,3.655555248,-0.5001263,7
22515.99567,3.655555248,-0.5001263,7
22517.01129,3.655393362,-0.49994573,7
22518.0269,3.655393362,-0.49994573,7
22519.0425,3.655231476,-0.49994573,7
22520.04283,3.655231476,-0.49994573,7
22521.05794,3.65506959,-0.5001263,7
22522.07375,3.654907703,-0.5001263,7
22523.07378,3.65506959,-0.49994573,7
22524.07379,3.654907703,-0.49994573,7
22525.08947,3.654907703,-0.5001263,7
22526.10447,3.654745817,-0.49994573,7
22527.10497,3.654745817,-0.5001263,7
22528.12058,3.654422045,-0.5001263,7
22529.13624,3.654583931,-0.49994573,7
22530.13628,3.654422045,-0.49994573,7
22531.1518,3.654098272,-0.5001263,7
22532.16758,3.654098272,-0.5001263,7
22533.18307,3.654098272,-0.49994573,7
22534.1987,3.654098272,-0.5001263,7
22535.21427,3.653936386,-0.5001263,7
22536.21431,3.653936386,-0.5001263,7
22537.22991,3.6537745,-0.5001263,7
22538.22992,3.653936386,-0.49994573,7
22539.24551,3.653612614,-0.5001263,7
22540.26111,3.6537745,-0.49994573,7
22541.26111,3.6537745,-0.49994573,7
22542.26115,3.653612614,-0.49994573,7
22543.27676,3.653288841,-0.5001263,7
22544.29236,3.653288841,-0.49994573,7
22545.30796,3.653450727,-0.49994573,7
22546.308,3.653288841,-0.49994573,7
22547.30802,3.653126955,-0.5001263,7
22548.3236,3.653126955,-0.4997651,7
22549.33919,3.653126955,-0.5001263,7
22550.35485,3.652965069,-0.49994573,7
22551.35489,3.652965069,-0.49994573,7
22552.35489,3.652803183,-0.5001263,7
22553.3704,3.616864443,-1.00023341,7
22554.3855,3.616055012,-1.00005281,7
22555.38606,3.615569353,-1.00023341,7
22556.38608,3.615083694,-1.00023341,7
22557.40167,3.614598036,-1.00023341,7
22558.41684,3.614112377,-1.00023341,7
22559.41713,3.613626719,-1.00041401,7
22560.43291,3.613464832,-1.00023341,7
22561.43292,3.612979174,-1.00023341,7
22562.44852,3.612655401,-1.00023341,7
22563.46368,3.612331629,-1.00023341,7
22564.46411,3.612007856,-1.00005281,7
22565.47974,3.719661951,0.500087857,7
22566.49532,3.721442699,0.500268459,7
22567.51096,3.722737789,0.500268459,7
22568.51098,3.723870993,0.500087857,7
22569.51099,3.724680424,0.500268459,7
22570.52652,3.725327969,0.500268459,7
22571.52653,3.726299286,0.500268459,7
22572.54218,3.726946831,0.500087857,7
22573.55778,3.691655636,-0.00019985,7
22574.55782,3.69149375,-0.000019243,7
22575.57336,3.691655636,-0.000019243,7
22576.57337,3.691817522,-0.000019243,7
22577.57342,3.691817522,-0.000019243,7
22578.58904,3.692141294,-0.000019243,7
22579.60466,3.692303181,-0.000019243,7
22580.62021,3.692465067,-0.000019243,7
22581.62021,3.692465067,-0.000019243,7
22582.62022,3.692465067,-0.000019243,7
22583.63583,3.692788839,-0.000019243,7
22584.65091,3.692788839,-0.00019985,7
22585.6511,3.692950726,-0.000019243,7
22586.65142,3.693112612,-0.00019985,7
22587.65144,3.693274498,-0.000019243,7
22588.66705,3.6584692,-0.49994573,7
22589.68267,3.657335997,-0.49994573,7
22590.69827,3.657012224,-0.49994573,7
22591.69828,3.656364679,-0.49994573,7
22592.71388,3.656202793,-0.4997651,7
22593.72948,3.655717134,-0.5001263,7
22594.72949,3.655555248,-0.49994573,7
22595.72949,3.655393362,-0.49994573,7
22596.7451,3.654907703,-0.5001263,7
22597.76072,3.654745817,-0.5001263,7
22598.77634,3.654583931,-0.49994573,7
22599.79198,3.654422045,-0.5001263,7
22600.80757,3.654098272,-0.49994573,7
22601.82329,3.654098272,-0.49994573,7
22602.83871,3.653936386,-0.49994573,7
22603.83872,3.653612614,-0.49994573,7
22604.85443,3.653612614,-0.49994573,7
22605.85448,3.653288841,-0.49994573,7
22606.87003,3.653126955,-0.49994573,7
22607.88567,3.653126955,-0.49994573,7
22608.90127,3.652965069,-0.5001263,7
22609.917,3.652641296,-0.50030696,7
22610.93253,3.652803183,-0.49994573,7
22611.94815,3.65247941,-0.5001263,7
22612.96342,3.652317524,-0.5001263,7
22613.9638,3.65247941,-0.49994573,7
22614.97884,3.652317524,-0.5001263,7
22615.97939,3.651993752,-0.5001263,7
22616.99488,3.651993752,-0.5001263,7
22618.01064,3.651993752,-0.49994573,7
22619.0262,3.651831865,-0.49994573,7
22620.02622,3.651669979,-0.5001263,7
22621.04178,3.651508093,-0.49994573,7
22622.04206,3.651508093,-0.4997651,7
22623.05745,3.651346207,-0.49994573,7
22624.07308,3.651346207,-0.49994573,7
22625.08871,3.401232719,-3.99961162,7
22626.10417,3.395566702,-3.99943113,7
22627.10417,3.39135766,-3.99997282,7
22628.10427,3.388119936,-3.99979234,7
22629.11949,3.385205984,-4.00051451,7
22630.11986,3.382777691,-3.99979234,7
22631.11988,3.380349398,-3.99906993,7
22632.13549,3.377921104,-4.00141764,7
22633.15112,3.483956337,-2.5005548,7
22634.16676,3.484118223,-2.50001287,7
22635.18234,3.484118223,-2.49983215,7
22636.19801,3.483794451,-2.49983215,7
22637.21357,3.483308792,-2.49965167,7
22638.22921,3.482823133,-2.49983215,7
22639.24487,3.482337475,-2.49983215,7
22640.26046,3.481851816,-2.49983215,7
22641.26048,3.481528044,-2.49983215,7
22642.27604,3.481042385,-2.49983215,7
22643.27608,3.48039484,-2.49983215,7
22644.29167,3.480071068,-2.49965167,7
22645.30729,3.479747295,-2.49965167,7
22646.32288,3.479261637,-2.49983215,7
22647.33819,3.478775978,-2.49965167,7
22648.33841,3.478128433,-2.50001287,7
22649.33853,3.477966547,-2.49983215,7
22650.35413,3.477804661,-2.49965167,7
22651.35416,3.477319002,-2.49983215,7
22652.36971,3.47699523,-2.49965167,7
22653.38538,3.476509571,-2.49947095,7
22654.40096,3.476185799,-2.49947095,7
22655.40104,3.475862026,-2.49965167,7
22656.41617,3.475214481,-2.50001287,7
22657.41668,3.727918148,1.000014305,7
22658.43225,3.731803417,0.999653101,7
22659.44779,3.734555483,0.999653101,7
22660.46348,3.737145662,0.999653101,7
22661.47909,3.739088297,0.999653101,7
22662.4943,3.741030931,0.999833703,7
22663.49437,3.74281168,0.999833703,7
22664.51033,3.744430542,0.999833703,7
22665.52589,3.601809025,-1.00023341,7
22666.54115,3.600837708,-1.00005281,7
22667.5412,3.600190163,-1.00023341,7
22668.5413,3.599542618,-1.00023341,7
22669.54155,3.599380732,-1.00023341,7
22670.55714,3.599056959,-1.00023341,7
22671.57272,3.598895073,-1.00005281,7
22672.57274,3.598409414,-1.00023341,7
22673.57276,3.598409414,-1.00023341,7
22674.58827,3.598247528,-1.00023341,7
22675.60393,3.597923756,-1.00023341,7
22676.61924,3.597761869,-1.00005281,7
22677.61962,3.597599983,-1.00041401,7
22678.6352,3.597599983,-1.00023341,7
22679.6353,3.597438097,-1.00041401,7
22680.65076,3.597276211,-1.00023341,7
22681.6664,3.597276211,-1.00023341,7
22682.68202,3.597114325,-1.00005281,7
22683.68205,3.596952438,-1.00023341,7
22684.69771,3.596952438,-1.00023341,7
22685.71323,3.596628666,-1.00023341,7
22686.71331,3.596628666,-1.00005281,7
22687.72887,3.59646678,-1.00023341,7
22688.74446,3.596304893,-1.00041401,7
22689.74446,3.596304893,-1.00023341,7
22690.76007,3.596143007,-1.00023341,7
22691.77572,3.596143007,-1.00023341,7
22692.79133,3.596143007,-1.00023341,7
22693.79138,3.595819235,-1.00023341,7
22694.80698,3.595819235,-1.00005281,7
22695.82262,3.595657349,-1.00023341,7
22696.83807,3.807080269,1.99986732,7
22697.83814,3.8125844,1.99986732,7
22698.83822,3.815660238,2.000409126,7
22699.85382,3.818250418,1.999686718,7
22700.86938,3.820678711,1.99986732,7
22701.88499,3.822621346,1.999686718,7
22702.88501,3.82456398,2.000047922,7
22703.90061,3.826344728,2.000047922,7
22704.91658,3.686475277,-0.00019985,7
22705.93186,3.684856415,-0.000019243,7
22706.94746,3.684046984,-0.000019243,7
22707.9475,3.683561325,-0.00019985,7
22708.96269,3.683561325,-0.00019985,7
22709.96314,3.683399439,-0.000019243,7
22710.97868,3.683075666,-0.00019985,7
22711.97869,3.683237553,-0.000019243,7
22712.97882,3.683075666,-0.000019243,7
22713.9942,3.683237553,-0.000019243,7
22714.99429,3.68291378,-0.000019243,7
22716.00989,3.683075666,-0.00019985,7
22717.00989,3.683075666,-0.000019243,7
22718.02555,3.683075666,-0.00019985,7
22719.0413,3.683075666,-0.000019243,7
22720.0414,3.683237553,-0.000019243,7
22721.05655,3.683075666,-0.000019243,7
22722.07244,3.683237553,-0.000019243,7
22723.08801,3.683237553,-0.000019243,7
22724.0881,3.683237553,-0.000019243,7
22725.10361,3.683237553,-0.000019243,7
22726.11923,3.683237553,-0.000019243,7
22727.13483,3.683399439,-0.00038046,7
22728.15044,3.683399439,-0.000019243,7
22729.16609,3.683561325,-0.000019243,7
22730.16612,3.683561325,-0.000019243,7
22731.18167,3.683561325,-0.00019985,7
22732.19731,3.683561325,-0.000019243,7
22733.2129,3.683723211,-0.000019243,7
22734.21291,3.683885098,-0.000019243,7
22735.22787,3.683723211,-0.000019243,7
22736.22857,3.683723211,-0.00019985,7
22737.24412,3.683885098,-0.000019243,7
22738.25979,3.683885098,-0.00019985,7
22739.27537,3.684046984,-0.000019243,7
22740.291,3.684046984,-0.000019243,7
22741.29101,3.684046984,-0.000019243,7
22742.30663,3.68420887,-0.000019243,7
22743.32226,3.684370756,-0.000019243,7
22743.63472,3.68420887,-0.000019243,7
22743.63553,3.68420887,0,8
22744.65151,3.684046984,-0.00019985,7
22745.65181,3.68420887,-0.00019985,7
22746.65184,3.684370756,-0.00019985,7
22747.66766,3.684370756,-0.00019985,7
22748.68313,3.684532642,-0.000019243,7
22749.69876,3.684532642,-0.000019243,7
22750.71429,3.684532642,-0.000019243,7
22751.72992,3.684532642,-0.000019243,7
22752.74512,3.684694529,-0.000019243,7
22753.7612,3.684694529,-0.000019243,7
22754.76121,3.684694529,-0.00019985,7
22755.77675,3.684694529,-0.00019985,7
22756.77675,3.684856415,-0.000019243,7
22757.77679,3.684694529,-0.000019243,7
22758.79241,3.684694529,-0.000019243,7
22759.808,3.684856415,-0.000019243,7
22760.82347,3.649727345,-0.49994573,7
22761.82368,3.648917913,-0.49994573,7
22762.83901,3.648432255,-0.49994573,7
22763.85492,3.64778471,-0.5001263,7
22764.87049,3.647622824,-0.49994573,7
22765.87049,3.647137165,-0.49994573,7
22766.88577,3.646975279,-0.49994573,7
22767.88606,3.646327734,-0.49994573,7
22768.90166,3.646165848,-0.5001263,7
22769.91735,3.646165848,-0.49994573,7
22770.93289,3.645842075,-0.5001263,7
22771.93291,3.645680189,-0.49994573,7
22772.93292,3.645356417,-0.49994573,7
22773.94859,3.64519453,-0.49994573,7
22774.96411,3.645032644,-0.49994573,7
22775.97979,3.644870758,-0.49994573,7
22776.97979,3.644708872,-0.49994573,7
22777.99535,3.644385099,-0.5001263,7
22778.99537,3.644223213,-0.49994573,7
22780.01098,3.644061327,-0.49994573,7
22781.011,3.644061327,-0.49994573,7
22782.02656,3.643737555,-0.5001263,7
22783.02658,3.643737555,-0.49994573,7
22784.04218,3.643737555,-0.49994573,7
22785.05781,3.643575668,-0.4997651,7
22786.05791,3.643413782,-0.5001263,7
22787.07342,3.643251896,-0.4997651,7
22788.07345,3.64309001,-0.5001263,7
22789.08903,3.607313156,-1.00023341,7
22790.10469,3.606503725,-1.00023341,7
22791.12026,3.605694294,-1.00041401,7
22792.13592,3.605208635,-1.00005281,7
22793.15149,3.604722977,-1.00023341,7
22794.16712,3.604237318,-1.00023341,7
22795.16725,3.603751659,-1.00005281,7
22796.18273,3.603266001,-1.00023341,7
22797.19804,3.602942228,-1.00041401,7
22798.19805,3.60245657,-1.00005281,7
22799.21401,3.602132797,-1.00041401,7
22800.21401,3.601970911,-1.00023341,7
22801.21407,3.708491802,0.500268459,7
22802.22956,3.710434437,0.500268459,7
22803.22958,3.711729527,0.500268459,7
22804.22959,3.71286273,0.500268459,7
22805.22961,3.713510275,0.500087857,7
22806.22961,3.714481592,0.500268459,7
22807.24475,3.715129137,0.500087857,7
22808.24505,3.715776682,0.500268459,7
22809.26079,3.680971146,-0.000019243,7
22810.26083,3.680647373,-0.000019243,7
22811.26086,3.680647373,-0.00019985,7
22812.27601,3.680647373,-0.000019243,7
22813.27634,3.680809259,-0.000019243,7
22814.27639,3.680971146,-0.000019243,7
22815.29199,3.680971146,-0.00019985,7
22816.29201,3.681133032,-0.000019243,7
22817.30757,3.681294918,-0.000019243,7
22818.32304,3.681294918,-0.00019985,7
22819.33882,3.68161869,-0.000019243,7
22820.35447,3.68161869,-0.00019985,7
22821.35448,3.681780577,-0.000019243,7
22822.37,3.681780577,-0.000019243,7
22823.37006,3.681942463,-0.000019243,7
22824.37009,3.681942463,-0.00038046,7
22825.38559,3.646165848,-0.49994573,7
22826.38565,3.645680189,-0.49994573,7
22827.40127,3.645356417,-0.49994573,7
22828.41687,3.644870758,-0.49994573,7
22829.41688,3.644546986,-0.5001263,7
22830.41692,3.644385099,-0.5001263,7
22831.43248,3.643737555,-0.5001263,7
22832.44813,3.643899441,-0.49994573,7
22833.46371,3.643413782,-0.5001263,7
22834.46373,3.643413782,-0.4997651,7
22835.47934,3.643251896,-0.49994573,7
22836.49499,3.642928123,-0.49994573,7
22837.51058,3.642604351,-0.5001263,7
22838.52617,3.642442465,-0.49994573,7
22839.54188,3.642280579,-0.5001263,7
22840.55742,3.642118692,-0.5001263,7
22841.57303,3.642280579,-0.4997651,7
22842.58864,3.642118692,-0.49994573,7
22843.58865,3.64179492,-0.49994573,7
22844.60426,3.64179492,-0.4997651,7
22845.61987,3.641309261,-0.5001263,7
22846.6355,3.641471148,-0.49994573,7
22847.6355,3.641147375,-0.49994573,7
22848.65079,3.641147375,-0.4997651,7
22849.65109,3.640985489,-0.49994573,7
22850.66672,3.640661716,-0.5001263,7
22851.6669,3.640823603,-0.49994573,7
22852.68236,3.640661716,-0.5001263,7
22853.6981,3.64049983,-0.5001263,7
22854.71294,3.640337944,-0.49994573,7
22855.71304,3.640337944,-0.49994573,7
22856.71358,3.640337944,-0.49994573,7
22857.72915,3.640176058,-0.5001263,7
22858.74476,3.639852285,-0.5001263,7
22859.74477,3.640014172,-0.49994573,7
22860.74478,3.640014172,-0.4997651,7
22861.7448,3.639690399,-0.4997651,7
22862.76038,3.639690399,-0.49994573,7
22863.76039,3.639690399,-0.49994573,7
22864.77602,3.639366627,-0.5001263,7
22865.79163,3.639366627,-0.5001263,7
22866.8073,3.639204741,-0.4997651,7
22867.82275,3.639042854,-0.49994573,7
22868.82286,3.639204741,-0.49994573,7
22869.8385,3.639042854,-0.4997651,7
22870.85408,3.638880968,-0.5001263,7
22871.86976,3.638880968,-0.49994573,7
22872.8698,3.638557196,-0.5001263,7
22873.88524,3.638557196,-0.49994573,7
22874.88532,3.638557196,-0.5001263,7
22875.90091,3.638395309,-0.5001263,7
22876.91653,3.638395309,-0.49994573,7
22877.93245,3.638233423,-0.5001263,7
22878.94777,3.638233423,-0.49994573,7
22879.96338,3.638395309,-0.4997651,7
22880.9634,3.638233423,-0.5001263,7
22881.97905,3.638071537,-0.5001263,7
22882.9946,3.637909651,-0.5001263,7
22884.01023,3.637909651,-0.49994573,7
22885.02585,3.637909651,-0.4997651,7
22886.04094,3.637747765,-0.49994573,7
22887.04146,3.637747765,-0.49994573,7
22888.05714,3.637585878,-0.49994573,7
22889.07252,3.637423992,-0.5001263,7
22890.07272,3.637585878,-0.5001263,7
22891.08832,3.637585878,-0.5001263,7
22892.10393,3.637423992,-0.49994573,7
22893.11917,3.637262106,-0.49994573,7
22894.11964,3.637262106,-0.49994573,7
22895.13518,3.637262106,-0.49994573,7
22896.1352,3.63710022,-0.49994573,7
22897.15076,3.63710022,-0.49994573,7
22898.1508,3.63710022,-0.4997651,7
22899.16644,3.636776447,-0.5001263,7
22900.18162,3.636776447,-0.50030696,7
22901.18198,3.636776447,-0.5001263,7
22902.18203,3.636776447,-0.49994573,7
22903.19713,3.636452675,-0.49994573,7
22904.21327,3.636614561,-0.5001263,7
22905.21334,3.636452675,-0.49994573,7
22906.22883,3.636452675,-0.5001263,7
22907.22884,3.636452675,-0.49994573,7
22908.24445,3.636452675,-0.5001263,7
22909.26012,3.636452675,-0.49994573,7
22910.27569,3.636290789,-0.49994573,7
22911.29133,3.636128902,-0.49994573,7
22912.30669,3.636128902,-0.49994573,7
22913.30691,3.600352049,-1.00023341,7
22914.32264,3.599542618,-1.00023341,7
22915.33809,3.599056959,-1.00005281,7
22916.35308,3.598733187,-1.00005281,7
22917.35381,3.598247528,-1.00005281,7
22918.36898,3.597761869,-1.00023341,7
22919.36941,3.597276211,-1.00023341,7
22920.38502,3.596952438,-1.00005281,7
22921.40061,3.596628666,-1.00005281,7
22922.41621,3.596304893,-1.00041401,7
22923.41626,3.595981121,-1.00023341,7
22924.43184,3.595657349,-1.00023341,7
22925.44745,3.702987671,0.500087857,7
22926.44747,3.704768419,0.500087857,7
22927.46308,3.705901623,0.500268459,7
22928.46308,3.707034826,0.500268459,7
22929.47867,3.708006144,0.500268459,7
22930.49428,3.708653688,0.500268459,7
22931.5099,3.70946312,0.499907225,7
22932.50992,3.710272551,0.500449061,7
22933.5255,3.674819469,-0.000019243,7
22934.5255,3.674981356,-0.00019985,7
22935.54112,3.674981356,-0.00019985,7
22936.54112,3.675143242,-0.000019243,7
22937.54113,3.675143242,-0.000019243,7
22938.55673,3.675467014,-0.000019243,7
22939.55673,3.675467014,-0.000019243,7
22940.55678,3.675628901,-0.000019243,7
22941.57232,3.675952673,-0.000019243,7
22942.57235,3.675790787,-0.000019243,7
22943.58759,3.675952673,-0.00019985,7
22944.58792,3.676114559,-0.000019243,7
22945.58793,3.676276445,-0.000019243,7
22946.60356,3.676438332,-0.000019243,7
22947.61917,3.676600218,-0.000019243,7
22948.63478,3.676438332,-0.000019243,7
22949.63478,3.640661716,-0.49994573,7
22950.63481,3.640176058,-0.49994573,7
22951.65046,3.639690399,-0.5001263,7
22952.66601,3.639528513,-0.49994573,7
22953.68163,3.639204741,-0.49994573,7
22954.68169,3.638880968,-0.49994573,7
22955.69738,3.638557196,-0.49994573,7
22956.69751,3.638233423,-0.5001263,7
22957.71276,3.638071537,-0.50030696,7
22958.7285,3.638071537,-0.49994573,7
22959.74411,3.637909651,-0.49994573,7
22960.75976,3.637747765,-0.5001263,7
22961.77522,3.637585878,-0.49994573,7
22962.77531,3.637262106,-0.5001263,7
22963.79096,3.63710022,-0.49994573,7
22964.80656,3.636938334,-0.49994573,7
22965.82234,3.636938334,-0.49994573,7
22966.83749,3.636614561,-0.5001263,7
22967.83772,3.636290789,-0.5001263,7
22968.83776,3.636452675,-0.4997651,7
22969.83776,3.636290789,-0.49994573,7
22970.83779,3.636128902,-0.5001263,7
22971.83781,3.635967016,-0.49994573,7
22972.85337,3.635967016,-0.49994573,7
22973.8534,3.63580513,-0.5001263,7
22974.86892,3.635643244,-0.49994573,7
22975.86901,3.635481358,-0.49994573,7
22976.86903,3.635481358,-0.49994573,7
22977.8846,3.635481358,-0.49994573,7
22978.88461,3.635319471,-0.49994573,7
22979.90024,3.635157585,-0.5001263,7
22980.91543,3.635157585,-0.49994573,7
22981.91585,3.634995699,-0.49994573,7
22982.93133,3.634995699,-0.49994573,7
22983.94732,3.634995699,-0.49994573,7
22984.96258,3.386501074,-3.99979234,7
22985.97791,3.380349398,-3.99979234,7
22986.97831,3.37597847,-3.99943113,7
22987.99389,3.372578859,-3.99997282,7
22989.0095,3.369826794,-3.99943113,7
22990.00954,3.367074728,-4.00033426,7
22991.02505,3.364646435,-3.99979234,7
22992.02512,3.362380028,-3.99979234,7
22993.04062,3.467767715,-2.49983215,7
22994.04063,3.468253374,-2.49929047,7
22995.04071,3.468091488,-2.50145769,7
22996.05638,3.467767715,-2.49910975,7
22997.07196,3.467443943,-2.49929047,7
22998.07202,3.466796398,-2.50019336,7
22999.08719,3.466472626,-2.50037408,7
23000.08756,3.466148853,-2.49983215,7
23001.08758,3.465663195,-2.49947095,7
23002.10317,3.465177536,-2.50001287,7
23003.1187,3.46501565,-2.49983215,7
23004.13443,3.464691877,-2.49838734,7
23005.13444,3.464044333,-2.49929047,7
23006.15002,3.46372056,-2.49965167,7
23007.16565,3.463234901,-2.500916,7
23008.18117,3.462749243,-2.49965167,7
23009.18126,3.46242547,-2.49947095,7
23010.19645,3.462101698,-2.50001287,7
23011.19686,3.461939812,-2.49965167,7
23012.21189,3.461454153,-2.49965167,7
23013.21258,3.460968494,-2.49910975,7
23014.2277,3.460644722,-2.50001287,7
23015.228,3.46032095,-2.50163841,7
23016.2437,3.459997177,-2.49983215,7
23017.24371,3.711405754,0.999833703,7
23018.25942,3.715614796,0.999833703,7
23019.27492,3.718690634,0.999833703,7
23020.29056,3.721280813,0.999833703,7
23021.30615,3.723385334,0.999833703,7
23022.32181,3.725327969,0.999833703,7
23023.32186,3.727108717,0.999833703,7
23024.3374,3.728565693,0.999833703,7
23025.33741,3.586591959,-1.00023341,7
23026.35303,3.585296869,-1.00059462,7
23027.3687,3.584811211,-1.00023341,7
23028.38427,3.584325552,-1.00005281,7
23029.39986,3.58400178,-1.00023341,7
23030.39988,3.583839893,-1.00023341,7
23031.41549,3.583839893,-1.00005281,7
23032.43112,3.583354235,-1.00023341,7
23033.43114,3.583192348,-1.00023341,7
23034.44671,3.583030462,-1.00023341,7
23035.46232,3.582868576,-1.00023341,7
23036.4624,3.58270669,-1.00023341,7
23037.4779,3.582382917,-1.00023341,7
23038.47792,3.582544804,-1.00023341,7
23039.47793,3.582382917,-1.00023341,7
23040.49352,3.582059145,-1.00041401,7
23041.50915,3.582059145,-1.00023341,7
23042.52475,3.582059145,-1.00023341,7
23043.54038,3.582059145,-1.00023341,7
23044.55606,3.581897259,-1.00023341,7
23045.57165,3.581573486,-1.00023341,7
23046.58724,3.581573486,-1.00023341,7
23047.60285,3.5814116,-1.00023341,7
23048.61845,3.5814116,-1.00005281,7
23049.63414,3.581087828,-1.00041401,7
23050.64971,3.581249714,-1.00023341,7
23051.66494,3.581249714,-1.00005281,7
23052.66532,3.581249714,-1.00005281,7
23053.68083,3.581087828,-1.00023341,7
23054.68091,3.580925941,-1.00023341,7
23055.69659,3.580925941,-1.00005281,7
23056.69667,3.790244102,1.999686718,7
23057.71173,3.796557665,1.999686718,7
23058.72778,3.800119162,2.000228405,7
23059.74339,3.802547455,1.999686718,7
23060.7434,3.805137634,1.99986732,7
23061.75898,3.807080269,1.999686718,7
23062.77462,3.809022903,1.999506116,7
23063.7902,3.810803652,2.000047922,7
23064.80583,3.67174387,-0.00019985,7
23065.82121,3.669639349,-0.000019243,7
23066.83657,3.668991804,-0.00019985,7
23067.83696,3.668668032,-0.000019243,7
23068.83706,3.668344259,-0.000019243,7
23069.83707,3.668182373,-0.000019243,7
23070.85269,3.668020487,-0.00019985,7
23071.85271,3.667858601,-0.000019243,7
23072.86833,3.667858601,-0.00019985,7
23073.88391,3.667696714,-0.00019985,7
23074.89953,3.668020487,-0.000019243,7
23075.89953,3.667858601,-0.000019243,7
23076.91492,3.667858601,-0.000019243,7
23077.9151,3.668020487,-0.000019243,7
23078.91512,3.667858601,-0.000019243,7
23079.93073,3.668020487,-0.000019243,7
23080.93075,3.668020487,-0.00019985,7
23081.94634,3.668020487,-0.000019243,7
23082.96196,3.668182373,-0.000019243,7
23083.97758,3.668182373,-0.000019243,7
23084.99319,3.668182373,-0.000019243,7
23085.99322,3.668182373,-0.000019243,7
23087.0088,3.668344259,-0.000019243,7
23088.02446,3.668344259,-0.000019243,7
23089.03967,3.668344259,-0.000019243,7
23090.04002,3.668182373,-0.00019985,7
23091.05567,3.668506145,-0.000019243,7
23092.0711,3.668506145,-0.000019243,7
23093.07136,3.668506145,-0.00019985,7
23094.08688,3.668506145,-0.000019243,7
23095.10255,3.668668032,-0.000019243,7
23096.11777,3.668668032,-0.000019243,7
23097.13324,3.668668032,-0.000019243,7
23098.13376,3.668829918,-0.000019243,7
23099.14935,3.668668032,-0.00019985,7
23100.16497,3.668829918,-0.000019243,7
23101.165,3.668829918,-0.00019985,7
23102.16505,3.668991804,-0.00019985,7
23103.18056,3.668991804,-0.000019243,7
23103.64922,3.66915369,-0.00019985,7
23104.66415,3.668991804,-0.000019243,7
23105.66416,3.66915369,-0.000019243,7
23106.67975,3.669315577,-0.000019243,7
23107.69535,3.66915369,-0.000019243,7
23108.69536,3.66915369,-0.00019985,7
23109.69539,3.669315577,-0.000019243,7
23110.71099,3.669315577,-0.00019985,7
23111.71107,3.669477463,-0.000019243,7
23112.72658,3.669315577,-0.000019243,7
23113.74221,3.669315577,-0.00019985,7
23114.75785,3.669477463,-0.00019985,7
23115.77346,3.669639349,-0.000019243,7
23116.78907,3.669639349,-0.000019243,7
23117.80466,3.669639349,-0.000019243,7
23118.82027,3.669639349,-0.000019243,7
23119.82027,3.669477463,-0.00019985,7
23120.8358,3.63451004,-0.5001263,7
23121.85154,3.633538723,-0.5001263,7
23122.86714,3.633053064,-0.49994573,7
23123.88275,3.632729292,-0.5001263,7
23124.89839,3.632567406,-0.4997651,7
23125.91409,3.632081747,-0.49994573,7
23126.92909,3.631757975,-0.49994573,7
23127.92923,3.631596088,-0.49994573,7
23128.9296,3.631272316,-0.49994573,7
23129.92961,3.630948544,-0.49994573,7
23130.94487,3.630786657,-0.49994573,7
23131.94518,3.630624771,-0.5001263,7
23132.96088,3.630300999,-0.5001263,7
23133.97605,3.629977226,-0.50030696,7
23134.99211,3.62981534,-0.49994573,7
23135.99216,3.629653454,-0.49994573,7
23137.00767,3.629653454,-0.4997651,7
23138.02334,3.629491568,-0.4997651,7
23139.03892,3.629005909,-0.5001263,7
23140.03894,3.629005909,-0.5001263,7
23141.0545,3.629005909,-0.49994573,7
23142.05454,3.628844023,-0.49994573,7
23143.05461,3.628682137,-0.49994573,7
23144.07011,3.62852025,-0.49994573,7
23145.07012,3.628358364,-0.49994573,7
23146.08572,3.628358364,-0.49994573,7
23147.10147,3.628034592,-0.5001263,7
23148.11699,3.628034592,-0.49994573,7
23149.13256,3.592419624,-1.00023341,7
23150.1481,3.591286659,-1.00041401,7
23151.14824,3.590639114,-1.00023341,7
23152.16382,3.590153456,-1.00023341,7
23153.16383,3.589829683,-1.00023341,7
23154.17942,3.589344025,-1.00023341,7
23155.19506,3.588858366,-1.00041401,7
23156.21068,3.588372707,-1.00041401,7
23157.22574,3.588048935,-1.00023341,7
23158.22627,3.587563276,-1.00041401,7
23159.24193,3.58740139,-1.00023341,7
23160.25712,3.586915731,-1.00023341,7
23161.25749,3.693760157,0.500268459,7
23162.27311,3.695540905,0.500087857,7
23163.28875,3.696674109,0.500087857,7
23164.30434,3.697645426,0.500087857,7
23165.31996,3.698616743,0.500268459,7
